genotype,target_id,ens_gene,ext_gene,b,se_b,qval,regulation,code
egl-9 hif-1,Y43B11AR.4,WBGene00004473,rps-4,-0.164998361310364,0.0918065851436037,0.5076902675844871,candidate for indirect regulation,f
rhy-1,Y43B11AR.4,WBGene00004473,rps-4,-0.281982264556169,0.0918065851436037,0.0200736101537995,candidate for indirect regulation,e
egl-9,Y43C5A.3,WBGene00012783,Y43C5A.3,0.8866550464600781,0.10372614283737,1.45841259313706e-15,candidate for direct regulation,b
vhl-1,Y43C5A.3,WBGene00012783,Y43C5A.3,0.309273109647237,0.10372614283737,0.0557734370671233,candidate for direct regulation,d
egl-9 hif-1,Y43C5A.3,WBGene00012783,Y43C5A.3,0.0927441058234605,0.10372614283737,0.887525201261522,candidate for direct regulation,f
fog-2,Y43C5A.3,WBGene00012783,Y43C5A.3,-1.41128964532951,0.14669091797325698,1.1577726791263699e-19,candidate for indirect regulation,g
egl-9;vhl-1,Y43C5A.3,WBGene00012783,Y43C5A.3,1.3931426577018502,0.10372614283737,1.37545246941635e-38,candidate for direct regulation,a
hif-1,Y43C5A.3,WBGene00012783,Y43C5A.3,-0.0498864401487416,0.10372614283737,0.928437172104303,candidate for indirect regulation,c
rhy-1,Y43C5A.3,WBGene00012783,Y43C5A.3,0.552710614125053,0.10372614283737,3.75661318388291e-06,candidate for direct regulation,e
hif-1,Y43F4B.5a,WBGene00012803,Y43F4B.5,0.150708103021878,0.0805015071237233,0.37367142412218,candidate for direct regulation,c
egl-9 hif-1,Y43F4B.5a,WBGene00012803,Y43F4B.5,-0.0060757363150797895,0.0805015071237234,0.999683085911966,candidate for indirect regulation,f
fog-2,Y43F4B.5a,WBGene00012803,Y43F4B.5,0.113029573616468,0.113846323165844,0.7295985125162421,candidate for direct regulation,g
rhy-1,Y43F4B.5a,WBGene00012803,Y43F4B.5,-0.321200934278024,0.0805015071237233,0.00108334699773864,candidate for indirect regulation,e
egl-9;vhl-1,Y43F4B.5a,WBGene00012803,Y43F4B.5,-0.295378768548076,0.0805015071237233,0.00293282058127724,candidate for indirect regulation,a
vhl-1,Y43F4B.5a,WBGene00012803,Y43F4B.5,-0.206012932098196,0.0805015071237233,0.13611086887651802,candidate for indirect regulation,d
egl-9,Y43F4B.5a,WBGene00012803,Y43F4B.5,-0.45429436552938,0.0805015071237233,6.605495298435e-07,candidate for indirect regulation,b
rhy-1,Y43F8C.3,WBGene00012825,Y43F8C.3,0.4022999977503571,0.15994955602708702,0.0786731657621429,candidate for direct regulation,e
vhl-1,Y43F8C.3,WBGene00012825,Y43F8C.3,0.20345016691266896,0.15994955602708702,0.6852839504639971,candidate for direct regulation,d
hif-1,Y43F8C.3,WBGene00012825,Y43F8C.3,0.241607080004672,0.15994955602708702,0.53283571909673,candidate for direct regulation,c
egl-9;vhl-1,Y43F8C.3,WBGene00012825,Y43F8C.3,0.496329105515053,0.15994955602708702,0.0159246164836968,candidate for direct regulation,a
fog-2,Y43F8C.3,WBGene00012825,Y43F8C.3,-0.5602809169167929,0.226202831429062,0.0900739629521778,candidate for indirect regulation,g
egl-9 hif-1,Y43F8C.3,WBGene00012825,Y43F8C.3,0.42286181049614,0.15994955602708702,0.15470452678338,candidate for direct regulation,f
egl-9,Y43F8C.3,WBGene00012825,Y43F8C.3,0.467253924766073,0.15994955602708702,0.0343366326599506,candidate for direct regulation,b
egl-9 hif-1,Y44E3B.1a.1,WBGene00021552,zip-4,0.568376887147515,0.209218327172156,0.138209587062752,candidate for direct regulation,f
egl-9,Y44E3B.1a.1,WBGene00021552,zip-4,0.6216380243691411,0.209218327172156,0.0299831510426974,candidate for direct regulation,b
egl-9;vhl-1,Y44E3B.1a.1,WBGene00021552,zip-4,0.5980031912345749,0.209218327172156,0.0303283478762391,candidate for direct regulation,a
fog-2,Y44E3B.1a.1,WBGene00021552,zip-4,-0.16801224724247898,0.295879395783874,0.9500223954712728,candidate for indirect regulation,g
rhy-1,Y44E3B.1a.1,WBGene00021552,zip-4,0.744518713291849,0.209218327172156,0.00468690312216405,candidate for direct regulation,e
vhl-1,Y44E3B.1a.1,WBGene00021552,zip-4,0.243230949247703,0.209218327172156,0.739069612618638,candidate for direct regulation,d
hif-1,Y44E3B.1a.1,WBGene00021552,zip-4,0.215900707056603,0.209218327172156,0.742297459888685,candidate for direct regulation,c
fog-2,Y45F10C.1,WBGene00012877,Y45F10C.1,-0.0020846027894835303,1.3580352670556102,1.0,candidate for indirect regulation,g
rhy-1,Y45F10C.1,WBGene00012877,Y45F10C.1,0.178537071844793,0.960275946425502,0.9843960519904892,candidate for direct regulation,e
hif-1,Y45F10C.1,WBGene00012877,Y45F10C.1,0.844153980530996,0.960275946425502,0.794093309924213,candidate for direct regulation,c
vhl-1,Y45F10C.1,WBGene00012877,Y45F10C.1,0.5057291011316359,0.960275946425502,0.94975676367008,candidate for direct regulation,d
egl-9;vhl-1,Y45F10C.1,WBGene00012877,Y45F10C.1,-2.8668606173257203,0.960275946425502,0.0218296694616,candidate for indirect regulation,a
egl-9,Y45F10C.1,WBGene00012877,Y45F10C.1,-2.89039188996415,0.960275946425502,0.0270405652913176,candidate for indirect regulation,b
egl-9 hif-1,Y45F10C.1,WBGene00012877,Y45F10C.1,-0.078731393210815,0.960275946425502,0.999683085911966,candidate for indirect regulation,f
rhy-1,Y45F10C.2,WBGene00012878,Y45F10C.2,0.820159131613942,0.183533080706526,0.000174979620084409,candidate for direct regulation,e
egl-9;vhl-1,Y45F10C.2,WBGene00012878,Y45F10C.2,1.2868091984175802,0.183533080706526,1.52093031409983e-10,candidate for direct regulation,a
vhl-1,Y45F10C.2,WBGene00012878,Y45F10C.2,0.0621393397083997,0.183533080706526,0.9868961158138492,candidate for direct regulation,d
egl-9 hif-1,Y45F10C.2,WBGene00012878,Y45F10C.2,0.13170525840502498,0.183533080706526,0.9261510375130608,candidate for direct regulation,f
hif-1,Y45F10C.2,WBGene00012878,Y45F10C.2,-0.13345252956763,0.183533080706526,0.8468605785330591,candidate for indirect regulation,c
fog-2,Y45F10C.2,WBGene00012878,Y45F10C.2,-1.32411976060144,0.259554971879285,1.04513337255701e-05,candidate for indirect regulation,g
egl-9,Y45F10C.2,WBGene00012878,Y45F10C.2,0.6971880381244521,0.183533080706526,0.00234576602701065,candidate for direct regulation,b
fog-2,Y45F10C.4,WBGene00012880,Y45F10C.4,-0.8981579646418442,0.209496779858608,0.00039020870571275897,candidate for indirect regulation,g
hif-1,Y45F10C.4,WBGene00012880,Y45F10C.4,0.11109721067128,0.148136593674767,0.8406773746545791,candidate for direct regulation,c
egl-9,Y45F10C.4,WBGene00012880,Y45F10C.4,0.926032169969175,0.148136593674767,2.04527201917584e-08,candidate for direct regulation,b
egl-9 hif-1,Y45F10C.4,WBGene00012880,Y45F10C.4,0.0650360297759015,0.148136593674767,0.981718648875643,candidate for direct regulation,f
vhl-1,Y45F10C.4,WBGene00012880,Y45F10C.4,0.6029054986337989,0.148136593674767,0.00220665141101997,candidate for direct regulation,d
egl-9;vhl-1,Y45F10C.4,WBGene00012880,Y45F10C.4,0.9981523409025672,0.148136593674767,9.32237999626989e-10,candidate for direct regulation,a
rhy-1,Y45F10C.4,WBGene00012880,Y45F10C.4,0.9714824443368628,0.148136593674767,4.38761341591118e-09,candidate for direct regulation,e
egl-9 hif-1,Y45F10D.6,WBGene00012886,Y45F10D.6,0.100884881350879,0.488292285919169,0.999683085911966,candidate for direct regulation,f
fog-2,Y45F10D.6,WBGene00012886,Y45F10D.6,0.470961471862728,0.6905495731490511,0.899268810571184,candidate for direct regulation,g
hif-1,Y45F10D.6,WBGene00012886,Y45F10D.6,0.346858913313961,0.488292285919169,0.852059096977639,candidate for direct regulation,c
egl-9,Y45F10D.6,WBGene00012886,Y45F10D.6,-1.4917389931216698,0.488292285919169,0.0238200002095221,candidate for indirect regulation,b
egl-9;vhl-1,Y45F10D.6,WBGene00012886,Y45F10D.6,-1.7623161556499,0.488292285919169,0.0035620891402343,candidate for indirect regulation,a
vhl-1,Y45F10D.6,WBGene00012886,Y45F10D.6,-0.347220536810707,0.488292285919169,0.9021492616575192,candidate for indirect regulation,d
rhy-1,Y45F10D.6,WBGene00012886,Y45F10D.6,-2.45493586133158,0.488292285919169,1.5309643792428302e-05,candidate for indirect regulation,e
vhl-1,Y45G12C.2,WBGene00001758,gst-10,-0.8961362707513442,0.16505652233679502,6.03055040383534e-06,candidate for indirect regulation,d
rhy-1,Y45G12C.2,WBGene00001758,gst-10,-0.9216608874583372,0.16505652233679502,1.05646970619203e-06,candidate for indirect regulation,e
egl-9 hif-1,Y45G12C.2,WBGene00001758,gst-10,-0.200125658996772,0.16505652233679502,0.7888410103297779,candidate for indirect regulation,f
fog-2,Y45G12C.2,WBGene00001758,gst-10,1.18787351325485,0.233425172446834,1.11366070475095e-05,candidate for direct regulation,g
hif-1,Y45G12C.2,WBGene00001758,gst-10,0.393152913098012,0.16505652233679502,0.192759424350873,candidate for direct regulation,c
egl-9;vhl-1,Y45G12C.2,WBGene00001758,gst-10,-1.8275867137605104,0.16505652233679502,3.286545572823729e-26,candidate for indirect regulation,a
egl-9,Y45G12C.2,WBGene00001758,gst-10,-1.2003073817929,0.16505652233679502,2.62652564069659e-11,candidate for indirect regulation,b
egl-9;vhl-1,Y45G5AM.1b.1,WBGene00003704,nhr-114,-2.14812087492891,0.617269379122041,0.00535157323499309,candidate for indirect regulation,a
rhy-1,Y45G5AM.1b.1,WBGene00003704,nhr-114,-0.738343965661908,0.617269379122041,0.5962323090726209,candidate for indirect regulation,e
hif-1,Y45G5AM.1b.1,WBGene00003704,nhr-114,-0.315870565224125,0.617269379122041,0.917553543016191,candidate for indirect regulation,c
vhl-1,Y45G5AM.1b.1,WBGene00003704,nhr-114,-0.0964576288957843,0.617269379122041,0.999948251120488,candidate for indirect regulation,d
egl-9 hif-1,Y45G5AM.1b.1,WBGene00003704,nhr-114,-0.328423845974852,0.617269379122041,0.9641702696832092,candidate for indirect regulation,f
fog-2,Y45G5AM.1b.1,WBGene00003704,nhr-114,-0.7205916695740541,0.872950727592011,0.826871607722956,candidate for indirect regulation,g
egl-9,Y45G5AM.1b.1,WBGene00003704,nhr-114,-1.53620766434325,0.617269379122041,0.0948920604581045,candidate for indirect regulation,b
fog-2,Y46C8AL.2,WBGene00021580,clec-174,0.57792184830779,1.02005828089746,0.9505526155373628,candidate for direct regulation,g
egl-9,Y46C8AL.2,WBGene00021580,clec-174,3.06403770502119,0.721290127628085,0.000436965253959962,candidate for direct regulation,b
egl-9 hif-1,Y46C8AL.2,WBGene00021580,clec-174,-1.914633816115,0.721290127628085,0.152450357921543,candidate for indirect regulation,f
egl-9;vhl-1,Y46C8AL.2,WBGene00021580,clec-174,2.71609458525836,0.721290127628085,0.0021658365344752397,candidate for direct regulation,a
hif-1,Y46C8AL.2,WBGene00021580,clec-174,-0.617391854431045,0.721290127628085,0.8034326562557299,candidate for indirect regulation,c
rhy-1,Y46C8AL.2,WBGene00021580,clec-174,0.34659062344936303,0.721290127628085,0.912183466960411,candidate for direct regulation,e
vhl-1,Y46C8AL.2,WBGene00021580,clec-174,0.675772482241583,0.721290127628085,0.835674354057745,candidate for direct regulation,d
egl-9 hif-1,Y46C8AL.5,WBGene00021583,clec-72,-0.7709276217514252,0.434800837403164,0.517142519284624,candidate for indirect regulation,f
vhl-1,Y46C8AL.5,WBGene00021583,clec-72,2.05588594104816,0.434800837403164,0.00016255985532303202,candidate for direct regulation,d
fog-2,Y46C8AL.5,WBGene00021583,clec-72,1.08124057997515,0.614901241186734,0.31497136639879497,candidate for direct regulation,g
hif-1,Y46C8AL.5,WBGene00021583,clec-72,0.0686264300909236,0.434800837403164,0.99447745212409,candidate for direct regulation,c
rhy-1,Y46C8AL.5,WBGene00021583,clec-72,1.4088952923813998,0.434800837403164,0.0123809504460563,candidate for direct regulation,e
egl-9;vhl-1,Y46C8AL.5,WBGene00021583,clec-72,2.08441057425873,0.434800837403164,4.02033988214058e-05,candidate for direct regulation,a
egl-9,Y46C8AL.5,WBGene00021583,clec-72,2.2275275782537403,0.434800837403164,9.20782920730081e-06,candidate for direct regulation,b
egl-9 hif-1,Y46G5A.19a.1,WBGene00012909,spds-1,-0.265862680097584,0.158571414874035,0.56850281804048,candidate for indirect regulation,f
egl-9,Y46G5A.19a.1,WBGene00012909,spds-1,-0.565361895056536,0.158571414874035,0.00515259909877238,candidate for indirect regulation,b
rhy-1,Y46G5A.19a.1,WBGene00012909,spds-1,-0.447271851984915,0.158571414874035,0.0385794040977574,candidate for indirect regulation,e
fog-2,Y46G5A.19a.1,WBGene00012909,spds-1,0.0550720608996176,0.22425384551955105,1.0,candidate for direct regulation,g
vhl-1,Y46G5A.19a.1,WBGene00012909,spds-1,-0.273208183940725,0.158571414874035,0.4602530251380521,candidate for indirect regulation,d
egl-9;vhl-1,Y46G5A.19a.1,WBGene00012909,spds-1,-0.710120809835793,0.158571414874035,0.000150943998302304,candidate for indirect regulation,a
hif-1,Y46G5A.19a.1,WBGene00012909,spds-1,0.108371768407407,0.158571414874035,0.862015213698271,candidate for direct regulation,c
fog-2,Y47D3B.10,WBGene00001077,dpy-18,0.268479129076154,0.17161377202060998,0.406994297981103,candidate for direct regulation,g
hif-1,Y47D3B.10,WBGene00001077,dpy-18,-0.0600239337782599,0.121349261940775,0.92328684603575,candidate for indirect regulation,c
egl-9,Y47D3B.10,WBGene00001077,dpy-18,1.84780543122401,0.121349261940775,1.3366493420951193e-49,candidate for direct regulation,b
rhy-1,Y47D3B.10,WBGene00001077,dpy-18,0.528113495857207,0.121349261940775,0.00027920748598957997,candidate for direct regulation,e
egl-9;vhl-1,Y47D3B.10,WBGene00001077,dpy-18,1.4694871540031895,0.121349261940775,2.47781311752015e-31,candidate for direct regulation,a
egl-9 hif-1,Y47D3B.10,WBGene00001077,dpy-18,0.14282447247726998,0.121349261940775,0.8011967558697991,candidate for direct regulation,f
vhl-1,Y47D3B.10,WBGene00001077,dpy-18,0.8245543772955141,0.121349261940775,2.01099026433625e-09,candidate for direct regulation,d
vhl-1,Y47D3B.2b,WBGene00003759,nlp-21,0.314273683260034,0.131783521336526,0.18659901494255304,candidate for direct regulation,d
egl-9 hif-1,Y47D3B.2b,WBGene00003759,nlp-21,-0.0182538597418652,0.131783521336526,0.999683085911966,candidate for indirect regulation,f
egl-9;vhl-1,Y47D3B.2b,WBGene00003759,nlp-21,0.383998917695752,0.131783521336526,0.0263642407943586,candidate for direct regulation,a
fog-2,Y47D3B.2b,WBGene00003759,nlp-21,0.7213062684093601,0.1863700431714,0.0018711557468732301,candidate for direct regulation,g
egl-9,Y47D3B.2b,WBGene00003759,nlp-21,0.370581937492254,0.131783521336526,0.0449635746751079,candidate for direct regulation,b
hif-1,Y47D3B.2b,WBGene00003759,nlp-21,0.0228794939088281,0.131783521336526,0.9939172731250308,candidate for direct regulation,c
rhy-1,Y47D3B.2b,WBGene00003759,nlp-21,0.282403601946654,0.131783521336526,0.167148473766668,candidate for direct regulation,e
egl-9,Y47D7A.16,WBGene00044637,rft-1,-0.6924524886212479,0.14711880684913,6.448632805940129e-05,candidate for indirect regulation,b
fog-2,Y47D7A.16,WBGene00044637,rft-1,-0.255927587158343,0.208057411926188,0.5919744952474879,candidate for indirect regulation,g
vhl-1,Y47D7A.16,WBGene00044637,rft-1,-0.367260665348788,0.14711880684913,0.153389951097594,candidate for indirect regulation,d
egl-9 hif-1,Y47D7A.16,WBGene00044637,rft-1,-0.114876409698262,0.14711880684913,0.913479545273467,candidate for indirect regulation,f
hif-1,Y47D7A.16,WBGene00044637,rft-1,-0.05582756289752,0.14711880684913,0.9576286465106548,candidate for indirect regulation,c
rhy-1,Y47D7A.16,WBGene00044637,rft-1,-0.375608034394579,0.14711880684913,0.0723701559130862,candidate for indirect regulation,e
egl-9;vhl-1,Y47D7A.16,WBGene00044637,rft-1,-0.647969346216161,0.14711880684913,0.000202612808397649,candidate for indirect regulation,a
egl-9;vhl-1,Y47D7A.6,WBGene00021619,Y47D7A.6,-1.0663805505555,0.2506081525389,0.000366489109806973,candidate for indirect regulation,a
egl-9 hif-1,Y47D7A.6,WBGene00021619,Y47D7A.6,-0.332062694424279,0.2506081525389,0.747211767705662,candidate for indirect regulation,f
rhy-1,Y47D7A.6,WBGene00021619,Y47D7A.6,-0.911875305015456,0.2506081525389,0.00360291964547669,candidate for indirect regulation,e
hif-1,Y47D7A.6,WBGene00021619,Y47D7A.6,-0.0548973024024453,0.2506081525389,0.989694497801425,candidate for indirect regulation,c
vhl-1,Y47D7A.6,WBGene00021619,Y47D7A.6,-0.16180166745472002,0.2506081525389,0.920041170705022,candidate for indirect regulation,d
egl-9,Y47D7A.6,WBGene00021619,Y47D7A.6,-1.3598527373080098,0.2506081525389,2.05218826464682e-06,candidate for indirect regulation,b
fog-2,Y47D7A.6,WBGene00021619,Y47D7A.6,0.643891962962832,0.35441344816177794,0.2903941203728089,candidate for direct regulation,g
hif-1,Y47D7A.7,WBGene00021620,Y47D7A.7,0.847700378807202,0.38722127785204297,0.25012488532277105,candidate for direct regulation,c
vhl-1,Y47D7A.7,WBGene00021620,Y47D7A.7,0.612127897207135,0.38722127785204297,0.531165842809804,candidate for direct regulation,d
fog-2,Y47D7A.7,WBGene00021620,Y47D7A.7,0.440922863746306,0.5476135827777999,0.836895676228032,candidate for direct regulation,g
egl-9,Y47D7A.7,WBGene00021620,Y47D7A.7,1.8326560355570096,0.38722127785204297,5.73149094171625e-05,candidate for direct regulation,b
egl-9 hif-1,Y47D7A.7,WBGene00021620,Y47D7A.7,0.132148667765064,0.38722127785204297,0.993347774249143,candidate for direct regulation,f
rhy-1,Y47D7A.7,WBGene00021620,Y47D7A.7,1.90899687441835,0.38722127785204297,2.40708160905032e-05,candidate for direct regulation,e
egl-9;vhl-1,Y47D7A.7,WBGene00021620,Y47D7A.7,2.08114282276537,0.38722127785204297,2.4849560797895803e-06,candidate for direct regulation,a
rhy-1,Y47G6A.22,WBGene00021647,Y47G6A.22,-0.38423030829578,0.0871371794821819,0.000222112011116048,candidate for indirect regulation,e
egl-9,Y47G6A.22,WBGene00021647,Y47G6A.22,-0.24468046287397105,0.0871371794821819,0.0453599173960192,candidate for indirect regulation,b
vhl-1,Y47G6A.22,WBGene00021647,Y47G6A.22,-0.233051652889113,0.0871371794821819,0.108177645334916,candidate for indirect regulation,d
fog-2,Y47G6A.22,WBGene00021647,Y47G6A.22,0.14552344105246498,0.12323058101064,0.621183981698717,candidate for direct regulation,g
egl-9;vhl-1,Y47G6A.22,WBGene00021647,Y47G6A.22,-0.31734347378595595,0.0871371794821819,0.00321252981133965,candidate for indirect regulation,a
egl-9 hif-1,Y47G6A.22,WBGene00021647,Y47G6A.22,-0.200297026888783,0.0871371794821819,0.28188395303881203,candidate for indirect regulation,f
hif-1,Y47G6A.22,WBGene00021647,Y47G6A.22,-0.06502507189757,0.0871371794821819,0.8423129848734641,candidate for indirect regulation,c
rhy-1,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.6343866553797181,0.12728321025767,1.86478635991972e-05,candidate for indirect regulation,e
egl-9 hif-1,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.114367458486986,0.12728321025767,0.887304044577653,candidate for indirect regulation,f
egl-9;vhl-1,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.76326065808541,0.12728321025767,8.85575681626827e-08,candidate for indirect regulation,a
fog-2,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.0964171720474565,0.180005642208784,0.9617510413845648,candidate for indirect regulation,g
hif-1,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.068238567651594,0.12728321025767,0.91225400634498,candidate for indirect regulation,c
egl-9,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.7958969424305921,0.12728321025767,2.02747649841839e-08,candidate for indirect regulation,b
vhl-1,Y47G6A.33,WBGene00045399,Y47G6A.33,-0.41594580261457503,0.12728321025767,0.0272745497985693,candidate for indirect regulation,d
fog-2,Y48B6A.12.1,WBGene00012983,men-1,-0.207079728284535,0.102441115092608,0.208125349830129,candidate for indirect regulation,g
egl-9;vhl-1,Y48B6A.12.1,WBGene00012983,men-1,-0.237751214853592,0.0724368071542945,0.009581275378102673,candidate for indirect regulation,a
vhl-1,Y48B6A.12.1,WBGene00012983,men-1,-0.14108773182850698,0.0724368071542945,0.352646177243154,candidate for indirect regulation,d
egl-9,Y48B6A.12.1,WBGene00012983,men-1,-0.269519989105236,0.0724368071542945,0.0030542056534778,candidate for indirect regulation,b
egl-9 hif-1,Y48B6A.12.1,WBGene00012983,men-1,0.0037607883785412202,0.0724368071542946,0.999683085911966,candidate for direct regulation,f
rhy-1,Y48B6A.12.1,WBGene00012983,men-1,-0.17148310098030306,0.0724368071542945,0.109108488880916,candidate for indirect regulation,e
hif-1,Y48B6A.12.1,WBGene00012983,men-1,0.132518448244821,0.0724368071542945,0.393272935322291,candidate for direct regulation,c
rhy-1,Y48B6A.4,WBGene00001133,eat-2,1.65284522915387,0.39502617981303706,0.000532961899799338,candidate for direct regulation,e
fog-2,Y48B6A.4,WBGene00001133,eat-2,1.4048578920153,0.558651380984031,0.0832201465901869,candidate for direct regulation,g
egl-9,Y48B6A.4,WBGene00001133,eat-2,1.2685708129655702,0.39502617981303706,0.0155427662340828,candidate for direct regulation,b
hif-1,Y48B6A.4,WBGene00001133,eat-2,1.09067350377881,0.39502617981303706,0.101361926398175,candidate for direct regulation,c
egl-9 hif-1,Y48B6A.4,WBGene00001133,eat-2,0.68460301807346,0.39502617981303706,0.539173876606813,candidate for direct regulation,f
egl-9;vhl-1,Y48B6A.4,WBGene00001133,eat-2,1.6358104493535,0.39502617981303706,0.0005636948392871379,candidate for direct regulation,a
vhl-1,Y48B6A.4,WBGene00001133,eat-2,0.9991054996413248,0.39502617981303706,0.144211236603852,candidate for direct regulation,d
egl-9,Y48C3A.4,WBGene00012988,ztf-22,0.436693929450841,0.17248906581011195,0.0861758717884589,candidate for direct regulation,b
fog-2,Y48C3A.4,WBGene00012988,ztf-22,-0.183770339547564,0.243936376229726,0.864753418765918,candidate for indirect regulation,g
rhy-1,Y48C3A.4,WBGene00012988,ztf-22,0.303016623117275,0.17248906581011195,0.311748055104828,candidate for direct regulation,e
egl-9;vhl-1,Y48C3A.4,WBGene00012988,ztf-22,0.483096544396901,0.17248906581011195,0.0349011242330557,candidate for direct regulation,a
vhl-1,Y48C3A.4,WBGene00012988,ztf-22,0.130923895723209,0.17248906581011195,0.89060522201465,candidate for direct regulation,d
egl-9 hif-1,Y48C3A.4,WBGene00012988,ztf-22,0.35623886511085,0.17248906581011195,0.383148210900528,candidate for direct regulation,f
hif-1,Y48C3A.4,WBGene00012988,ztf-22,0.19677317992496304,0.17248906581011195,0.7006773576657,candidate for direct regulation,c
egl-9 hif-1,Y48E1B.5,WBGene00013004,mrpl-37,-0.122331337775782,0.0990174270050492,0.7804914874871529,candidate for indirect regulation,f
egl-9;vhl-1,Y48E1B.5,WBGene00013004,mrpl-37,-0.3766094280323259,0.0990174270050492,0.0018968443299428694,candidate for indirect regulation,a
fog-2,Y48E1B.5,WBGene00013004,mrpl-37,0.0525526886009289,0.140031788181829,1.0,candidate for direct regulation,g
hif-1,Y48E1B.5,WBGene00013004,mrpl-37,-0.0397783653526236,0.0990174270050492,0.9524147869182528,candidate for indirect regulation,c
vhl-1,Y48E1B.5,WBGene00013004,mrpl-37,-0.14518349654400306,0.0990174270050491,0.5952304403040981,candidate for indirect regulation,d
egl-9,Y48E1B.5,WBGene00013004,mrpl-37,-0.282531016462308,0.0990174270050492,0.0405988851102993,candidate for indirect regulation,b
rhy-1,Y48E1B.5,WBGene00013004,mrpl-37,-0.290966203950221,0.0990174270050492,0.0288147134818618,candidate for indirect regulation,e
egl-9 hif-1,Y48G8AL.1a,WBGene00021685,herc-1,0.454234271840953,0.18516502092588294,0.215844000023841,candidate for direct regulation,f
fog-2,Y48G8AL.1a,WBGene00021685,herc-1,0.19561112626000304,0.261862883870481,0.867936620244285,candidate for direct regulation,g
rhy-1,Y48G8AL.1a,WBGene00021685,herc-1,0.320509267563222,0.18516502092588294,0.3223321628216,candidate for direct regulation,e
vhl-1,Y48G8AL.1a,WBGene00021685,herc-1,0.446636625380658,0.18516502092588294,0.17843303574542604,candidate for direct regulation,d
hif-1,Y48G8AL.1a,WBGene00021685,herc-1,0.3565978916621429,0.18516502092588294,0.352529062572435,candidate for direct regulation,c
egl-9,Y48G8AL.1a,WBGene00021685,herc-1,0.489762832244959,0.18516502092588294,0.0669690629445311,candidate for direct regulation,b
egl-9;vhl-1,Y48G8AL.1a,WBGene00021685,herc-1,0.509119066838494,0.18516502092588294,0.0395346606685504,candidate for direct regulation,a
fog-2,Y48G8AL.8a,WBGene00004429,rpl-17,-0.0207316483804461,0.110751662676025,1.0,candidate for indirect regulation,g
rhy-1,Y48G8AL.8a,WBGene00004429,rpl-17,-0.411686662153752,0.0783132517059022,5.31702952015456e-06,candidate for indirect regulation,e
hif-1,Y48G8AL.8a,WBGene00004429,rpl-17,-0.07671389655198199,0.0783132517059022,0.761007948072604,candidate for indirect regulation,c
egl-9;vhl-1,Y48G8AL.8a,WBGene00004429,rpl-17,-0.260989708390369,0.0783132517059022,0.00828670032102082,candidate for indirect regulation,a
egl-9 hif-1,Y48G8AL.8a,WBGene00004429,rpl-17,-0.16175052619707098,0.0783132517059023,0.383148210900528,candidate for indirect regulation,f
egl-9,Y48G8AL.8a,WBGene00004429,rpl-17,-0.24035766925055105,0.0783132517059022,0.0229489558811485,candidate for indirect regulation,b
vhl-1,Y48G8AL.8a,WBGene00004429,rpl-17,-0.11280615054246003,0.0783132517059022,0.607575066184483,candidate for indirect regulation,d
egl-9;vhl-1,Y49E10.1,WBGene00004506,rpt-6,-0.233169890967707,0.069353135030724,0.0076392886313420595,candidate for indirect regulation,a
vhl-1,Y49E10.1,WBGene00004506,rpt-6,-0.190270429471466,0.069353135030724,0.0926193001546158,candidate for indirect regulation,d
hif-1,Y49E10.1,WBGene00004506,rpt-6,-0.098237883377929,0.069353135030724,0.576468091804426,candidate for indirect regulation,c
egl-9 hif-1,Y49E10.1,WBGene00004506,rpt-6,0.0115996246017811,0.069353135030724,0.999683085911966,candidate for direct regulation,f
egl-9,Y49E10.1,WBGene00004506,rpt-6,-0.278515930875962,0.069353135030724,0.00106696954775263,candidate for indirect regulation,b
rhy-1,Y49E10.1,WBGene00004506,rpt-6,-0.30026860035768105,0.069353135030724,0.000305346909724821,candidate for indirect regulation,e
fog-2,Y49E10.1,WBGene00004506,rpt-6,0.277521094763134,0.0980801441535426,0.0421478039963242,candidate for direct regulation,g
egl-9 hif-1,Y49E10.15,WBGene00004919,snr-6,-0.122267114282871,0.0793033343953388,0.633493777648288,candidate for indirect regulation,f
vhl-1,Y49E10.15,WBGene00004919,snr-6,-0.22751106097399895,0.0793033343953387,0.0717705835191007,candidate for indirect regulation,d
rhy-1,Y49E10.15,WBGene00004919,snr-6,-0.289419846187284,0.0793033343953388,0.00348601488447865,candidate for indirect regulation,e
hif-1,Y49E10.15,WBGene00004919,snr-6,-0.197369037769758,0.0793033343953388,0.161843647201499,candidate for indirect regulation,c
egl-9;vhl-1,Y49E10.15,WBGene00004919,snr-6,-0.348847667610343,0.0793033343953388,0.00020713854851027,candidate for indirect regulation,a
egl-9,Y49E10.15,WBGene00004919,snr-6,-0.23082418437006305,0.0793033343953388,0.0351999975193609,candidate for indirect regulation,b
fog-2,Y49E10.15,WBGene00004919,snr-6,0.282816066063988,0.112151851043297,0.0821901474530788,candidate for direct regulation,g
fog-2,Y49E10.29,WBGene00045239,Y49E10.29,0.110712215603566,0.19779393610256105,0.952980750587976,candidate for direct regulation,g
